child_id,age,gender,home_environment,parent_education,parent_income,mental_health,physical_abuse_record,emotional_abuse_record,attendance_rate,behavioral_issues,father_alcohol_use,mother_alcohol_use,father_smoking_use,mother_smoking_use,abuse_status
7836,7,Female,3,2,2,3,1,1,67,0,1,1,0,1,0
7837,6,Male,5,5,4,1,1,1,80,1,1,1,1,1,1
7838,3,Male,3,1,3,1,0,0,70,1,1,1,1,0,1
7839,6,Female,5,3,3,5,1,1,75,0,0,1,1,0,0
7840,7,Male,3,3,2,3,0,0,65,0,1,0,0,0,1
7841,4,Male,5,5,5,3,0,0,62,1,0,0,0,0,0
7842,5,Male,4,4,1,1,0,1,79,0,1,0,1,0,1
7843,3,Female,1,1,2,5,0,1,85,0,0,0,0,1,1
7844,4,Female,5,1,5,2,1,0,82,1,1,0,0,1,0
7845,7,Male,4,5,1,2,0,1,77,1,1,0,0,0,0
7846,5,Female,2,5,2,2,1,1,64,0,1,0,0,1,1
7847,6,Male,2,4,4,3,0,1,100,0,1,1,1,1,0
7848,6,Female,5,2,1,5,1,1,94,0,1,0,0,0,0
7849,5,Female,2,3,2,5,0,0,98,0,0,1,0,1,1
7850,6,Male,3,4,5,1,0,0,62,0,1,1,0,1,0
7851,7,Male,5,4,3,2,0,1,83,1,0,0,1,1,0
7852,4,Female,4,4,4,4,1,1,50,1,0,0,1,1,0
7853,3,Male,5,4,3,2,1,1,80,0,1,1,1,0,1
7854,6,Male,3,4,4,5,1,1,51,0,1,1,1,1,0
7855,6,Male,5,5,3,3,0,0,100,1,1,0,1,0,0
7856,7,Male,2,3,4,5,1,1,72,1,1,0,1,1,1
7857,7,Female,1,4,5,1,1,0,60,0,1,1,1,0,0
7858,7,Male,5,2,1,3,1,0,67,0,0,1,0,0,1
7859,3,Male,3,2,4,3,0,1,68,0,1,1,0,0,1
7860,3,Female,3,1,3,1,0,1,64,1,0,1,0,0,1
7861,4,Female,4,4,4,1,0,0,98,1,0,1,0,1,0
7862,4,Male,3,2,1,5,0,1,78,0,1,1,0,0,1
7863,5,Female,3,5,2,1,1,1,92,1,1,1,1,1,0
7864,4,Female,1,3,3,3,1,0,84,0,0,1,0,0,0
7865,5,Male,4,4,2,3,1,0,57,1,1,1,1,0,1
7866,4,Male,4,2,4,2,0,0,75,0,0,1,1,0,1
7867,3,Female,5,3,4,3,0,1,60,0,0,0,0,0,0
7868,6,Female,1,5,1,3,0,1,92,1,1,0,0,0,0
7869,6,Female,1,3,2,3,1,0,80,1,0,1,1,1,1
7870,4,Female,5,2,2,5,1,1,61,1,1,0,0,1,1
7871,5,Female,5,4,1,1,1,1,97,0,0,0,0,0,1
7872,4,Male,1,1,3,3,0,1,85,1,1,1,0,1,1
7873,6,Male,1,1,3,1,1,1,86,0,0,1,1,0,0
7874,4,Female,4,3,2,2,1,1,87,1,0,0,0,0,1
7875,5,Female,3,3,5,4,0,1,84,1,0,1,0,0,1
7876,6,Female,5,4,4,5,0,1,72,1,1,1,1,0,0
7877,5,Male,4,3,3,5,0,0,99,1,1,1,1,0,1
7878,6,Female,5,4,3,1,0,0,76,1,0,1,1,0,1
7879,7,Male,1,4,1,1,1,1,61,0,0,0,1,0,1
7880,7,Female,1,4,3,2,1,1,98,1,1,0,0,1,0
7881,6,Male,1,1,2,1,0,0,87,1,1,0,0,0,0
7882,5,Male,5,1,4,3,0,1,61,0,0,0,0,0,0
7883,5,Male,5,5,5,2,0,0,62,0,0,0,0,1,1
7884,7,Female,1,3,3,5,1,0,83,0,1,0,0,0,1
7885,5,Male,5,2,5,2,0,1,100,0,1,1,1,0,1
7886,3,Male,4,4,2,1,0,1,99,0,1,0,0,1,1
7887,7,Male,5,3,5,2,0,1,97,1,1,1,1,0,1
7888,7,Male,1,4,3,4,1,0,85,0,1,0,1,1,1
7889,5,Male,3,4,1,4,0,0,51,0,0,0,0,0,1
7890,7,Female,3,4,2,5,1,1,87,1,1,0,1,0,1
7891,4,Male,2,3,4,2,1,0,60,0,1,1,1,0,0
7892,6,Male,5,4,5,5,0,0,94,1,0,1,1,0,0
7893,5,Male,4,4,3,3,0,0,54,0,1,0,0,1,1
7894,5,Female,5,5,2,4,0,1,86,0,1,0,1,0,0
7895,4,Female,5,2,2,4,1,0,57,0,0,1,0,0,0
7896,4,Male,5,5,2,3,1,0,73,0,1,1,1,1,1
7897,6,Female,4,3,3,2,1,0,55,1,0,0,1,0,1
7898,6,Male,2,4,5,4,1,1,70,1,0,1,0,1,0
7899,3,Female,4,2,3,1,0,0,75,1,0,0,1,1,0
7900,3,Male,3,3,1,3,0,0,55,1,0,0,0,1,0
7901,7,Female,2,3,2,4,1,0,99,1,0,0,1,0,0
7902,7,Male,1,4,4,4,0,1,82,0,1,1,1,1,0
7903,7,Male,4,1,5,5,1,0,72,1,1,1,1,1,1
7904,6,Female,4,2,3,1,1,1,56,0,1,0,1,1,0
7905,3,Female,3,5,5,4,1,0,60,1,0,0,0,0,0
7906,7,Male,2,5,3,4,0,1,77,1,1,1,1,1,1
7907,4,Female,3,2,5,4,1,0,77,0,0,1,0,0,0
7908,4,Male,4,2,3,3,0,0,86,0,0,1,0,1,1
7909,3,Male,2,4,3,4,1,1,91,0,1,0,1,0,0
7910,4,Female,2,5,5,4,0,1,59,1,0,0,0,0,0
7911,6,Male,5,3,3,2,0,1,90,1,0,0,1,0,1
7912,5,Male,1,4,3,1,0,1,72,0,0,0,0,0,1
7913,5,Female,4,5,2,1,0,1,90,0,0,0,1,1,0
7914,3,Male,5,4,4,5,0,0,58,1,0,1,1,0,0
7915,3,Male,2,2,3,5,1,1,90,1,0,0,0,0,1
7916,3,Female,3,4,1,4,0,0,56,1,0,0,1,1,1
7917,5,Female,1,1,2,2,1,0,97,0,0,0,0,1,0
7918,3,Male,2,3,4,3,1,0,64,1,1,0,0,1,0
7919,3,Female,2,1,5,4,1,0,87,1,1,0,1,1,1
7920,5,Male,3,1,4,5,0,1,95,0,0,1,1,1,0
7921,4,Female,2,3,4,3,1,0,78,1,1,0,1,0,1
7922,5,Female,2,4,3,1,0,1,79,0,0,0,0,0,1
7923,7,Female,5,5,2,4,1,1,92,1,0,1,0,1,1
7924,4,Female,5,3,3,1,1,0,71,0,1,1,1,1,1
7925,6,Female,4,2,1,1,0,0,73,0,1,0,0,0,0
7926,3,Female,1,4,4,4,0,0,75,1,1,1,1,1,1
7927,7,Male,2,3,1,1,0,0,53,0,0,0,1,0,1
7928,5,Female,3,5,5,3,1,1,97,1,0,1,1,0,0
7929,6,Female,1,4,1,1,0,0,51,0,1,0,1,1,0
7930,5,Female,4,2,4,5,0,1,59,1,1,1,1,1,0
7931,6,Male,3,4,5,1,0,0,83,0,0,1,0,1,0
7932,4,Female,2,3,2,5,0,1,75,0,0,0,1,0,1
7933,5,Male,4,3,3,3,1,1,77,0,1,0,1,1,0
7934,7,Male,3,2,4,3,0,1,56,1,0,0,0,0,0
7935,7,Female,5,1,4,3,1,1,55,1,0,0,1,1,0
7936,4,Male,1,1,2,2,1,0,77,0,0,1,0,1,0
7937,5,Male,1,3,1,2,0,1,59,0,1,0,1,1,1
7938,4,Male,2,5,2,5,1,0,76,1,1,0,1,1,1
7939,7,Female,4,5,3,1,1,0,54,1,0,1,1,0,0
7940,3,Female,5,4,3,3,1,1,75,0,1,1,0,0,0
7941,4,Male,4,3,1,5,1,0,69,1,1,0,1,1,0
7942,7,Male,1,2,5,3,1,0,96,0,0,1,1,1,0
7943,3,Male,5,2,4,2,1,0,63,1,1,0,1,0,1
7944,4,Female,5,1,5,4,0,0,50,0,1,1,0,1,0
7945,7,Female,4,1,1,4,0,0,79,1,1,1,0,1,0
7946,3,Male,5,4,2,1,0,1,54,0,0,0,1,0,0
7947,7,Female,1,4,5,5,1,1,82,1,0,0,1,0,1
7948,6,Male,5,4,4,1,0,1,75,0,0,1,0,1,0
7949,6,Male,3,1,2,3,1,0,91,1,0,1,1,1,1
7950,6,Male,4,3,4,4,0,0,75,0,0,1,0,1,1
7951,6,Female,2,5,2,2,1,0,79,1,1,0,0,0,0
7952,7,Female,5,2,5,4,1,1,73,0,0,1,1,0,1
7953,4,Female,5,4,1,3,1,1,86,0,0,0,0,1,0
7954,6,Female,2,1,2,2,1,0,71,0,1,0,0,0,1
7955,4,Male,2,1,5,3,1,1,64,0,0,0,1,1,0
7956,3,Male,4,2,4,3,0,0,78,1,1,1,1,1,1
7957,4,Male,3,2,3,3,1,0,64,1,0,0,1,0,1
7958,4,Female,5,3,3,2,0,0,99,0,0,1,0,0,1
7959,6,Female,2,3,2,4,1,1,94,1,0,1,0,1,1
7960,3,Female,2,5,2,4,0,0,79,1,0,0,1,0,1
7961,4,Male,3,3,2,4,0,1,75,0,1,0,0,1,0
7962,5,Male,3,1,2,1,0,1,73,0,0,0,1,0,0
7963,6,Female,1,2,2,3,0,0,53,1,0,1,1,1,1
7964,7,Male,2,2,1,5,1,0,69,0,1,0,1,0,0
7965,6,Male,1,2,1,5,1,0,95,1,0,0,1,0,0
7966,5,Female,5,2,5,3,0,0,70,0,0,1,0,1,1
7967,5,Female,3,3,2,5,0,0,62,0,0,1,1,1,1
7968,3,Female,1,3,1,2,0,0,91,1,1,0,1,1,0
7969,6,Male,2,1,2,4,0,0,60,1,1,0,0,0,1
7970,6,Female,1,3,5,2,0,0,100,1,1,0,0,0,1
7971,6,Female,4,2,1,4,1,0,97,1,0,0,1,1,1
7972,7,Male,5,4,1,5,0,1,95,0,1,1,0,1,1
7973,5,Male,4,3,1,2,1,0,86,0,1,1,0,1,1
7974,5,Female,1,2,5,3,1,1,79,1,1,0,1,1,0
7975,4,Male,3,5,1,4,0,1,82,0,1,0,1,0,1
7976,5,Male,2,3,5,1,1,0,87,0,1,0,0,0,0
7977,3,Male,2,4,4,3,0,1,90,0,1,0,0,0,0
7978,3,Female,4,5,4,3,0,0,54,0,1,1,0,0,1
7979,4,Male,5,2,1,1,0,1,58,1,1,0,1,1,1
7980,6,Female,3,2,5,1,0,1,95,0,0,0,1,1,0
7981,4,Male,1,1,1,1,0,0,85,0,0,1,0,1,1
7982,4,Female,4,1,1,3,0,0,83,1,1,0,1,0,1
7983,3,Male,3,2,3,3,0,1,78,0,0,0,1,1,0
7984,7,Female,4,1,5,1,0,0,65,0,0,1,1,0,1
7985,4,Male,5,4,5,3,1,0,83,0,1,0,1,1,1
7986,6,Female,2,1,1,2,1,1,80,1,0,0,1,1,1
7987,6,Female,1,3,5,4,1,0,57,0,1,1,1,0,0
7988,6,Female,5,5,2,1,1,0,82,0,0,0,1,1,0
7989,3,Female,3,2,3,2,1,1,94,0,1,1,1,0,0
7990,6,Male,5,5,3,3,0,1,50,1,0,1,1,0,1
7991,5,Female,2,1,5,5,0,0,75,0,1,1,0,0,1
7992,4,Female,2,2,1,3,1,0,61,0,0,0,1,1,1
7993,4,Male,1,5,3,1,1,1,70,1,1,0,0,0,1
7994,7,Male,1,2,4,3,0,0,68,1,0,0,1,1,0
7995,5,Female,1,5,2,4,0,1,87,1,1,0,1,0,0
7996,3,Female,5,5,4,3,1,1,52,0,1,1,1,0,0
7997,3,Female,2,3,5,3,1,0,94,0,0,1,0,1,0
7998,4,Male,3,2,4,2,1,1,90,1,1,0,0,1,1
7999,5,Male,4,2,2,2,1,0,89,1,1,1,1,0,0
8000,7,Female,5,1,4,1,1,0,76,0,1,1,1,0,0
8001,7,Male,4,5,2,2,1,1,75,1,0,1,0,0,1
8002,6,Male,1,3,2,2,1,1,95,0,0,1,1,1,0
8003,6,Female,4,3,4,4,1,1,68,0,1,1,1,0,1
8004,4,Female,5,2,4,2,0,1,53,0,1,1,1,1,0
8005,3,Male,2,2,2,3,0,0,68,1,1,0,1,0,1
8006,5,Male,3,5,4,2,1,1,100,1,0,0,0,0,0
8007,4,Female,4,1,5,1,1,0,92,1,1,1,1,1,0
8008,3,Male,2,5,4,4,1,1,97,0,1,0,0,1,1
8009,5,Male,5,3,5,3,1,1,51,0,0,0,0,0,1
8010,7,Female,3,2,2,5,1,0,100,1,1,1,0,0,0
8011,7,Female,1,1,1,2,1,0,58,1,1,1,1,0,1
8012,7,Male,3,4,1,4,1,0,71,1,0,1,0,1,0
8013,5,Female,3,5,4,4,1,0,99,0,0,1,1,0,0
8014,5,Female,5,1,1,5,1,0,55,0,0,0,0,1,1
8015,4,Male,5,4,3,1,0,0,74,0,0,0,0,0,1
8016,6,Female,5,1,4,2,0,0,70,0,1,0,0,0,1
8017,4,Male,3,4,3,1,1,0,53,1,0,0,0,0,0
8018,3,Female,4,1,5,5,0,0,88,1,0,0,1,1,0
8019,4,Female,5,1,2,4,0,1,71,0,1,0,1,1,1
8020,3,Male,4,5,2,3,1,1,84,0,1,1,1,1,1
8021,7,Female,5,5,5,4,1,0,90,0,0,1,0,0,1
8022,5,Male,1,1,4,1,0,1,89,1,1,0,1,1,1
8023,7,Male,3,5,1,3,0,1,85,0,0,0,1,1,1
8024,5,Female,5,1,5,5,0,0,59,1,1,1,0,0,1
8025,5,Male,1,2,1,4,1,1,51,0,1,0,0,1,0
8026,5,Female,3,1,3,5,1,1,71,1,1,1,1,0,1
8027,7,Male,5,3,1,1,0,1,100,1,1,1,1,1,1
8028,3,Female,3,2,5,1,1,0,61,0,0,0,0,1,0
8029,6,Male,3,5,3,2,1,0,87,0,1,0,1,1,0
8030,4,Male,4,3,3,5,1,0,79,1,1,0,0,1,0
8031,6,Female,1,5,1,2,0,0,99,1,1,0,0,1,1
8032,5,Male,4,4,1,3,1,1,53,0,1,0,1,0,1
8033,3,Male,2,3,3,3,0,1,73,1,0,0,0,0,1
8034,7,Male,1,3,2,1,1,1,88,0,1,1,1,1,1
8035,5,Male,4,4,1,1,0,1,54,1,1,1,1,0,0
8036,5,Male,4,3,2,1,1,1,89,0,0,0,0,1,0
8037,7,Male,2,1,1,1,0,0,60,0,1,1,0,0,0
8038,7,Male,3,2,2,3,0,0,61,0,0,1,0,0,0
8039,4,Female,1,3,4,4,1,0,59,0,0,1,0,0,1
8040,3,Female,5,5,1,4,0,1,87,0,0,1,1,0,0
8041,6,Female,3,4,3,4,1,0,74,0,1,1,1,0,1
8042,5,Female,1,1,2,3,0,1,95,0,0,0,1,0,1
8043,6,Female,3,4,3,1,1,0,59,1,0,0,1,1,1
8044,4,Female,2,2,3,1,0,1,61,0,1,1,1,1,0
8045,3,Female,1,5,4,4,0,0,83,0,1,0,1,1,0
8046,3,Female,3,1,4,5,1,1,93,1,0,0,0,1,0
8047,4,Female,2,4,1,1,0,0,58,0,0,0,0,1,1
8048,6,Male,5,3,5,1,1,0,83,1,1,1,1,1,0
8049,6,Female,2,4,2,3,0,0,77,0,0,0,1,0,1
8050,6,Female,5,5,5,2,0,1,58,0,0,1,0,0,0
8051,3,Male,3,2,5,2,0,0,85,1,0,0,1,1,1
8052,7,Male,4,4,2,2,1,1,84,1,1,1,0,0,1
8053,5,Male,2,4,2,3,0,0,100,0,1,1,0,1,0
8054,3,Female,3,1,3,2,1,1,88,1,0,1,0,1,1
8055,4,Female,2,2,2,4,0,1,91,1,0,0,1,1,1
8056,4,Male,5,3,4,3,0,0,97,1,1,1,1,1,0
8057,5,Female,5,2,2,4,1,0,72,0,0,1,1,0,0
8058,5,Female,3,3,5,4,1,1,61,1,0,1,1,0,0
8059,6,Male,2,4,4,3,0,1,59,1,0,1,1,0,0
8060,4,Female,3,2,3,1,1,0,81,0,1,1,0,0,0
8061,7,Female,1,4,2,5,0,0,90,0,0,1,0,1,1
8062,5,Male,3,5,1,4,1,0,84,1,0,0,0,0,0
8063,3,Male,3,5,3,5,0,0,68,0,1,0,0,1,1
8064,4,Female,3,5,3,4,0,1,86,1,1,0,1,1,1
8065,5,Male,2,2,3,1,0,0,70,0,1,0,0,0,1
8066,4,Female,1,2,2,5,1,1,53,0,1,1,1,1,1
8067,5,Female,4,1,5,5,0,1,86,0,0,1,1,0,1
8068,5,Male,5,3,1,2,1,0,65,1,1,1,0,0,0
8069,5,Female,2,1,3,2,0,1,71,1,1,1,0,1,0
8070,3,Female,1,3,3,5,1,1,81,1,0,0,0,1,1
8071,4,Male,1,5,5,3,1,0,92,0,1,1,0,1,1
8072,7,Male,1,2,5,5,1,1,80,0,0,1,0,1,0
8073,3,Male,1,3,5,5,0,1,99,0,0,0,0,1,1
8074,6,Female,3,4,5,2,0,0,76,1,1,1,1,0,1
8075,3,Male,5,2,2,3,1,0,77,1,1,0,0,0,1
8076,5,Female,3,3,3,4,1,0,98,1,0,0,0,1,0
8077,6,Male,4,4,5,2,1,0,59,1,0,0,0,0,0
8078,3,Female,5,4,3,1,1,1,68,1,1,0,0,1,1
8079,3,Female,5,5,3,2,0,0,93,1,1,0,1,0,0
8080,6,Female,4,2,1,1,0,1,55,0,0,0,1,1,1
8081,3,Male,5,1,4,5,0,1,50,0,1,0,1,0,1
8082,5,Male,3,3,1,2,0,0,100,0,0,1,1,0,0
8083,5,Female,3,3,2,4,0,1,91,1,0,0,1,1,0
8084,4,Male,1,4,1,1,1,1,74,0,1,0,0,0,1
8085,5,Male,3,1,5,4,1,0,65,0,0,1,0,1,1
8086,3,Female,5,1,4,1,0,1,63,0,1,0,0,1,0
8087,5,Male,5,4,3,1,0,1,78,1,1,1,0,0,1
8088,7,Male,1,3,1,4,0,1,85,1,1,1,0,1,0
8089,6,Male,1,4,3,5,1,1,97,1,0,0,0,1,0
8090,3,Female,4,4,4,1,0,0,52,0,0,1,1,1,0
8091,7,Female,5,5,5,2,1,1,56,1,1,0,0,1,1
8092,7,Male,1,1,3,2,0,1,70,0,0,0,0,1,0
8093,7,Male,3,3,3,1,0,1,69,1,0,0,0,0,0
8094,7,Female,2,3,3,1,1,1,80,1,0,1,0,1,0
8095,6,Female,1,1,3,3,0,1,84,0,1,0,1,1,0
8096,3,Male,3,5,4,5,1,0,70,1,1,1,0,0,1
8097,6,Female,1,4,4,2,1,0,84,1,0,0,0,0,1
8098,5,Male,4,3,3,4,0,1,88,0,1,0,0,0,0
8099,4,Female,1,4,5,3,0,0,77,0,0,0,1,1,0
8100,6,Female,5,2,1,1,1,0,65,1,1,0,1,1,0
8101,5,Male,3,2,1,3,0,1,58,0,1,0,1,0,0
8102,5,Male,3,2,3,5,1,0,97,1,0,0,1,0,0
8103,4,Female,3,1,2,4,0,1,78,0,1,0,1,0,1
8104,6,Male,5,3,1,1,1,0,61,0,0,0,0,1,0
8105,3,Female,1,4,1,4,1,0,86,1,1,1,1,0,0
8106,3,Female,1,5,1,5,1,0,65,0,0,1,0,0,1
8107,3,Male,5,1,2,5,0,1,56,1,0,0,0,1,0
8108,5,Male,5,2,1,1,1,1,55,0,1,1,0,0,1
8109,6,Female,1,2,4,1,1,0,72,0,1,1,0,1,1
8110,4,Female,2,4,1,1,1,1,88,0,0,0,1,1,1
8111,3,Male,1,4,2,3,1,1,84,0,0,0,1,0,0
8112,6,Female,5,4,3,2,0,0,92,0,1,0,0,0,0
8113,3,Male,3,2,4,5,1,1,50,0,1,1,1,1,0
8114,3,Male,5,5,1,2,1,1,62,0,0,0,1,0,1
8115,6,Female,1,4,2,3,1,1,75,1,0,1,0,0,0
8116,6,Male,3,4,1,4,1,0,84,0,1,1,1,1,1
8117,3,Female,4,2,1,5,0,1,95,0,0,0,0,1,0
8118,3,Female,2,4,2,1,0,0,75,1,0,0,1,1,1
8119,3,Male,2,5,1,5,0,1,59,0,1,1,1,0,1
8120,7,Male,2,5,1,1,1,0,80,0,1,0,0,0,0
8121,4,Male,3,3,5,4,0,0,100,1,0,0,0,1,1
8122,6,Female,4,1,4,1,1,1,74,1,1,1,0,0,0
8123,5,Female,2,4,5,1,0,1,90,1,1,1,1,0,0
8124,5,Female,2,1,1,5,1,1,57,0,0,1,1,0,0
8125,4,Male,5,3,1,1,1,0,59,0,0,0,0,0,1
8126,6,Male,5,2,1,2,1,0,97,1,1,1,0,1,1
8127,4,Female,3,1,4,5,1,1,92,1,0,1,0,1,1
8128,5,Female,2,5,4,3,0,1,83,1,0,1,0,1,0
8129,3,Female,4,1,1,2,1,1,85,0,0,1,1,0,0
8130,6,Female,1,1,2,3,1,0,65,1,0,0,1,0,0
8131,5,Male,2,3,5,2,0,1,59,0,1,1,1,1,0
8132,7,Female,3,4,2,2,1,0,51,0,0,1,1,0,1
8133,6,Male,4,5,5,2,0,0,96,1,0,1,0,0,1
8134,3,Female,4,5,2,1,1,0,90,0,1,0,0,0,0
8135,6,Male,1,1,1,5,0,1,97,0,1,1,0,1,0
8136,4,Male,4,1,1,4,1,0,61,1,0,0,0,1,1
8137,5,Male,2,1,3,1,0,1,90,0,1,0,1,1,1
8138,6,Male,5,5,3,2,0,1,61,0,1,1,0,1,1
8139,7,Male,1,1,4,2,1,1,63,0,1,0,0,1,1
8140,7,Male,4,5,3,3,0,0,97,0,1,1,0,1,0
8141,6,Male,2,5,5,3,0,0,65,1,0,0,1,1,1
8142,5,Female,4,2,3,4,0,1,70,0,0,0,1,1,1
8143,7,Male,5,1,3,2,0,1,89,0,0,0,1,0,1
8144,5,Male,3,2,5,2,1,1,87,1,1,0,1,0,0
8145,6,Female,2,4,1,3,1,1,50,0,1,0,1,0,0
8146,3,Female,1,3,2,1,1,1,59,1,1,0,1,0,1
8147,3,Male,3,3,3,3,1,0,54,1,1,1,0,1,1
8148,4,Female,3,2,3,3,1,1,98,0,1,1,1,1,1
8149,6,Female,2,2,1,4,1,1,57,1,0,0,0,1,1
8150,7,Female,3,1,3,2,1,0,84,1,0,0,1,1,0
8151,3,Female,5,2,2,2,0,1,92,0,1,1,0,1,1
8152,7,Female,1,2,1,2,0,0,63,0,1,1,0,1,0
8153,5,Female,3,3,5,3,1,1,73,0,1,1,0,0,0
8154,3,Male,2,2,2,1,0,1,82,0,1,1,0,0,0
8155,7,Female,5,2,3,1,0,0,56,1,1,0,0,1,1
8156,3,Male,2,4,5,4,1,1,65,0,1,0,1,1,1
8157,3,Male,4,5,4,2,0,1,55,1,1,1,0,0,1
8158,5,Male,1,5,4,2,1,0,70,1,0,1,1,1,0
8159,7,Female,4,1,5,5,0,0,82,1,0,1,1,0,1
8160,3,Female,1,4,2,1,1,0,96,1,1,1,0,1,0
8161,3,Male,5,5,5,2,0,1,51,0,0,0,1,0,0
8162,3,Female,5,3,2,3,1,0,91,1,1,1,1,0,1
8163,4,Female,4,5,2,5,0,0,71,0,1,0,1,0,1
8164,6,Male,3,1,3,1,0,1,72,1,0,1,1,1,0
8165,7,Male,1,1,4,1,1,1,61,0,1,1,1,1,1
8166,6,Male,4,5,5,2,1,1,69,1,1,0,1,1,1
8167,5,Female,1,4,1,5,1,1,58,1,0,1,0,1,1
8168,4,Male,2,2,5,2,0,0,99,1,1,0,0,1,1
8169,3,Male,5,5,4,4,1,1,95,0,1,0,0,0,0
8170,6,Male,4,3,2,1,1,0,53,0,0,0,0,0,1
8171,3,Female,2,3,2,3,1,0,83,0,0,1,0,0,1
8172,7,Female,1,2,5,5,0,1,67,0,0,0,1,1,0
8173,7,Male,5,4,2,2,0,0,64,1,0,0,0,0,0
8174,6,Male,5,3,2,5,0,1,98,0,1,1,1,0,0
8175,5,Female,1,3,4,1,1,0,100,0,0,0,0,0,0
8176,4,Male,4,2,2,4,1,1,75,0,1,1,1,1,1
8177,7,Female,1,4,3,2,0,1,89,0,1,0,1,1,1
8178,4,Male,1,1,5,2,0,0,57,0,1,1,1,1,1
8179,7,Female,3,1,2,2,1,1,62,0,0,1,0,0,0
8180,3,Female,1,3,5,4,0,0,96,0,1,0,0,0,1
8181,4,Female,3,2,2,2,0,1,73,1,1,1,1,0,1
8182,5,Female,4,5,1,3,1,1,89,1,1,1,0,0,1
8183,6,Female,3,2,3,5,0,1,52,0,1,1,0,1,1
8184,7,Male,1,3,4,4,1,1,72,1,1,1,1,0,0
8185,4,Female,3,4,3,2,0,1,52,1,0,0,1,1,0
8186,4,Male,5,4,2,2,1,1,82,0,0,0,0,1,0
8187,6,Female,3,5,5,2,0,1,53,1,1,0,0,1,1
8188,4,Male,2,1,5,5,0,0,57,0,0,1,1,1,1
8189,3,Male,4,5,1,3,1,1,89,0,1,0,1,1,1
8190,3,Female,3,4,5,3,1,0,85,0,1,1,1,0,1
8191,7,Male,4,4,3,1,1,0,87,0,1,1,1,1,0
8192,5,Female,5,3,4,5,1,1,60,0,0,0,1,0,0
8193,5,Female,3,2,4,1,1,1,80,1,1,1,0,0,1
8194,3,Female,3,3,1,5,0,0,58,1,1,1,0,0,1
8195,7,Female,1,3,2,5,1,1,94,1,0,0,0,1,1
8196,4,Female,1,2,2,3,0,0,55,0,0,1,1,1,1
8197,4,Female,4,3,4,5,0,0,58,0,0,0,1,0,0
8198,3,Female,1,4,4,4,0,0,84,1,1,1,0,1,0
8199,4,Female,3,3,5,3,1,1,100,0,0,0,1,0,1
8200,4,Male,3,5,1,4,0,1,68,1,0,1,0,1,1
8201,7,Male,3,3,4,4,1,1,65,1,0,0,0,1,1
8202,4,Female,4,4,3,1,0,0,91,1,1,1,1,0,0
8203,3,Female,1,5,5,4,0,1,76,0,1,0,1,0,0
8204,3,Male,5,4,2,2,1,0,85,0,1,1,0,0,1
8205,7,Male,3,4,3,4,1,1,53,0,1,0,0,1,1
8206,3,Male,5,5,1,1,0,1,99,1,1,0,1,0,0
8207,6,Female,1,4,1,1,1,0,73,1,0,1,1,1,1
8208,5,Male,4,4,3,3,0,1,67,1,0,0,0,0,1
8209,5,Female,1,3,3,3,0,0,65,0,0,0,1,1,1
8210,6,Female,1,4,1,3,0,1,55,1,0,0,1,1,0
8211,5,Female,5,5,2,1,0,0,99,1,0,1,0,0,1
8212,5,Male,1,1,2,4,0,0,96,1,0,0,0,1,1
8213,7,Female,1,4,1,5,0,1,53,1,0,1,0,0,0
8214,3,Female,4,4,5,5,1,1,72,0,1,1,1,1,0
8215,3,Male,2,5,1,2,1,1,73,0,1,1,1,1,1
8216,6,Male,4,4,1,3,0,1,91,0,0,0,1,0,0
8217,5,Female,4,4,1,1,0,1,87,0,1,1,0,0,0
8218,4,Female,5,2,3,1,0,1,90,0,0,0,1,1,1
8219,5,Female,5,4,1,3,1,0,85,0,1,0,1,1,0
8220,7,Female,2,1,5,5,0,0,92,0,1,1,0,0,0
8221,4,Female,2,1,5,2,1,0,67,1,0,1,0,0,1
8222,7,Female,3,5,3,1,0,1,60,1,1,0,0,0,1
8223,5,Female,3,3,3,2,0,0,71,1,0,1,1,0,1
8224,7,Male,2,2,2,4,0,1,58,0,0,0,1,0,0
8225,6,Female,1,5,2,4,1,1,58,0,1,0,1,1,1
8226,5,Male,5,2,2,4,1,1,77,1,1,1,0,1,1
8227,4,Female,3,1,3,3,0,0,83,1,0,1,1,0,0
8228,5,Female,2,1,2,5,1,0,66,1,1,1,0,1,0
8229,4,Male,4,2,5,3,0,0,75,1,0,1,0,1,1
8230,3,Male,4,2,3,1,1,1,53,0,1,0,0,0,0
8231,6,Male,5,2,3,4,1,0,70,0,0,0,1,0,1
8232,4,Female,3,5,1,3,0,1,83,1,0,1,1,0,0
8233,4,Male,5,5,2,3,0,1,64,1,0,1,1,1,0
8234,3,Female,5,1,4,3,0,1,73,0,0,1,1,0,1
8235,7,Male,4,2,5,3,0,0,55,0,0,1,0,1,1
8236,4,Female,2,4,1,1,0,0,65,0,0,0,0,1,1
8237,3,Male,3,3,3,3,0,1,50,1,0,0,0,0,1
8238,3,Female,2,5,1,4,1,1,93,1,0,1,0,1,0
8239,7,Female,3,4,4,3,0,0,67,0,0,0,0,0,1
8240,7,Male,3,3,5,3,0,0,76,1,1,0,0,0,0
8241,5,Female,2,1,2,5,1,1,79,0,0,1,1,0,0
8242,4,Male,2,5,5,2,0,0,88,0,0,1,1,0,1
8243,3,Female,1,4,2,1,0,1,56,0,1,0,0,0,0
